metal,ligand,base,solvent,leaving_group,substrate_type,temperature,time,catalyst_loading,steric_hindrance,electronic_effect,yield,success
Fe,XantPhos,Cs2CO3,DMF,Br,vinyl,112.22025709174667,7.2892870216511145,5.118491568566282,0.7327922783811807,-0.03248958008453662,43.61132371037172,0
Cu,cataCXium,NaOtBu,DMF,Cl,aryl,105.96018864422396,12.487651100034743,6.177411616708765,0.5085316066113023,-0.09861389898108963,50.51206116723129,1
Ni,PCy3,NaOH,THF,OTf,vinyl,90.20930779105211,20.607602242745653,5.777440021516212,0.8346568127899799,0.2233292376630549,69.04465579180967,1
Fe,SPhos,NaOH,DMF,I,heteroaryl,99.25135490990829,7.680187889543699,2.6163025700501445,0.8949835507459517,-0.5934390420396796,43.66430437318816,0
Fe,JohnPhos,KOH,Toluene,Cl,vinyl,117.42544528003546,18.649656909235123,8.192319388325231,0.5138800338691173,-0.6844551591088066,34.396167960690036,0
Pd,PCy3,K3PO4,THF,I,aryl,112.99330228479762,8.032678722377646,3.0396100477147288,0.582423288124168,-0.4894257209147901,44.638100617350794,0
Ru,P(o-tol)3,NaOtBu,Toluene,I,heteroaryl,126.04873877531266,22.729780443771926,2.471906232289424,0.4317866008252931,0.9802279084193113,84.39074547349662,1
Fe,dppf,K3PO4,THF,OTf,vinyl,75.50570482893724,5.862172283692554,2.0829836765280496,0.2577870179812689,0.05644173975019795,44.2294946664613,0
Fe,SPhos,NaOtBu,THF,Br,heteroaryl,89.82135833266706,20.50480737831755,9.118387751298934,0.2864931611976166,0.5683400181122398,50.82093991606273,1
Pd,cataCXium,K2CO3,DMF,OTf,vinyl,116.84896612330016,19.422082517562632,8.626704788306203,0.16106451330422544,0.17378552456468466,42.165878986271494,0
Cu,XantPhos,K3PO4,DMF,OTf,aryl,77.23660499309811,16.73237909552143,7.315347918276433,0.925585158290568,0.017598844845930106,28.704260049463954,0
Ni,PPh3,Et3N,DMF,OTf,vinyl,65.49776995936543,7.830366562440776,9.701973423770669,0.445302546209029,0.14231490427477023,9.633385665727769,0
Ni,dppf,DBU,Dioxane,I,vinyl,104.33203724517429,18.799694204771814,8.765806330547731,0.25146438054622533,-0.33427231679388236,51.213989152760654,1
Ni,XPhos,Et3N,THF,Cl,aryl,69.33032666593284,9.668700250575572,2.464240894097541,0.6965901487942574,0.8936209151898744,47.504983375544555,0
Cu,XPhos,Cs2CO3,Dioxane,I,aryl,95.63511447735486,11.944559732773595,7.405228959145306,0.7326312208243915,0.1455089269112284,49.53932477072412,0
Ru,cataCXium,NaOH,DMF,OTf,vinyl,60.04687678105007,16.137840257360473,7.397210092639498,0.38808874452904407,-0.6715112592920407,41.93860387389457,0
Ru,XantPhos,Et3N,Toluene,Cl,aryl,128.80218314477278,5.903373448821594,7.831152507603694,0.9682864831101112,0.4510043604233296,24.34578376835542,0
Ni,SPhos,NaOH,Toluene,OTf,heteroaryl,121.74964457840835,15.582231263998484,9.781963184940368,0.2229023093667527,0.6517592057154258,40.14685844336896,0
Ni,dppf,Et3N,THF,Cl,aryl,83.67079270406346,17.044278024597297,5.822195143464102,0.6782636383275061,0.9267159779196834,48.437092805711416,0
Cu,dppf,K2CO3,Toluene,Br,vinyl,106.07591768719453,2.1663951220933626,6.803615235102186,0.9134600240269117,-0.29046408666988444,12.110613881301406,0
Pd,tBu3P,NaOH,Toluene,Br,aryl,88.16928628335577,8.008563898992321,3.776447459649887,0.6794106124311277,0.8447503728523695,57.22306816541699,1
Fe,P(o-tol)3,NaOtBu,Dioxane,I,aryl,68.09530677203865,21.98517538748121,9.663025718869743,0.32457189576033985,0.4020136188065351,48.18313863941732,0
Ni,PPh3,K3PO4,THF,Cl,aryl,85.68441568738129,22.411524571647274,8.20685956794679,0.3306745306429044,0.09535070402163992,46.63117986832368,0
Fe,RuPhos,NaOH,Toluene,Br,vinyl,110.0485204141257,4.498267138317452,2.852741545641005,0.31367876097716785,0.06501146837140537,19.086338912677622,0
Ni,cataCXium,NaOtBu,Dioxane,Cl,aryl,124.37817752730375,7.448515485541871,5.550623476120167,0.4559067708026098,-0.2542334617611901,46.89896931125608,0
Cu,BINAP,NaOH,Toluene,OTf,heteroaryl,124.01434631291396,16.605383312604495,6.669555082379339,0.3455860892401832,0.5411802868521758,71.89618022984313,1
Ru,JohnPhos,KOH,THF,Br,heteroaryl,98.60349958196807,20.391418159417828,7.0594580618178355,0.9892922317125694,-0.7185424588452516,39.78906557176048,0
Ru,XPhos,K3PO4,DMF,Cl,aryl,103.37997517834054,14.399514910669309,4.220637435050698,0.9546353836656881,-0.2871992287699874,50.57975181224873,1
Fe,XantPhos,DBU,DMF,Cl,aryl,79.63581375627999,22.416586621421317,3.098724771621853,0.5371576726963012,-0.5700898575870206,78.42037010190643,1
Ru,PCy3,NaOtBu,Toluene,OTf,aryl,119.43461778332585,10.751466340900736,4.22231845414318,0.8082966527436922,0.5192502777261547,63.4065676963125,1
Cu,cataCXium,NaOtBu,THF,Cl,vinyl,115.89638882474733,2.5401524679432668,8.349398233824648,0.3264266532785488,0.3742442620401438,11.053159764742265,0
Fe,cataCXium,NaOH,THF,I,vinyl,115.48470111204381,13.676077057453758,2.1082530368424584,0.8410459864829908,-0.8121058825868284,54.38454135988139,1
Ni,cataCXium,NaOtBu,Toluene,I,heteroaryl,103.4157775040517,16.19329024846103,6.642528219458698,0.8833590660870644,-0.6322559886963932,56.222672594692966,1
Ni,XPhos,DBU,Dioxane,Br,vinyl,65.1741185256098,19.395608363836505,7.321817187140473,0.21394478717415777,-0.4030915227877243,49.68246445478405,0
Pd,tBu3P,K3PO4,THF,OTf,vinyl,82.55699914242689,23.330566036413213,7.2957131790527265,0.06520078739675472,-0.04453029197811187,73.06879130090992,1
Ni,PCy3,NaOtBu,DMF,Cl,heteroaryl,81.18608309556453,18.2003183510477,3.0514658610487544,0.07072978201506785,0.8064732169736726,86.91927304370678,1
Ni,dppf,NaOtBu,THF,Cl,aryl,105.89713672705922,18.725368831055068,1.6379724356378196,0.14130446529863905,-0.27219873430766306,77.78424881267887,1
Ru,BINAP,KOH,Toluene,OTf,vinyl,96.19108010821205,21.423289258560686,7.8631952802969405,0.8815686107022253,0.13029395566826762,44.687796190716206,0
Fe,PCy3,NaOH,THF,OTf,heteroaryl,111.30867574280319,20.307674066369607,2.5012073317127843,0.6794426015510033,0.4453919385473639,63.39949086095836,1
Cu,P(o-tol)3,NaOtBu,THF,I,heteroaryl,112.77286186752325,17.964420465980126,4.944543872015474,0.8421551884077173,0.35009045801567606,73.57245564999789,1
Fe,tBu3P,K3PO4,Dioxane,OTf,aryl,123.42850367339037,17.30424103990898,8.65961404994122,0.13597916952389977,-0.46484739904147565,39.07141516758888,0
Cu,PPh3,Et3N,Toluene,Cl,vinyl,73.10249140748638,8.83060864963449,5.5338001381386945,0.6568509436885831,0.38294484991545463,33.888980845593494,0
Cu,cataCXium,KOH,Dioxane,Cl,vinyl,60.98519022772126,3.4458846608970823,6.460222462197341,0.4921701481438413,0.9935111165457322,23.08383736330555,0
Fe,JohnPhos,K2CO3,Toluene,Cl,aryl,88.00013754268855,22.172241995332705,9.400810308340787,0.8201445626871924,-0.9446425447739062,27.351142100701388,0
Ni,SPhos,KOH,THF,OTf,aryl,102.45806482855564,10.304121158794933,7.352489514062479,0.5068609733112194,0.5889616550347603,44.40597305114571,0
Ru,XPhos,Cs2CO3,DMF,Cl,vinyl,120.39898666662086,16.072468313231603,0.5867881328010393,0.2959251616681222,-0.1647124311075947,23.70733447216952,0
Fe,RuPhos,K3PO4,Toluene,I,heteroaryl,106.40336900758294,9.63752187584336,7.952123449760598,0.3030903143698326,-0.8744267855268222,37.19577094855093,0
Ru,JohnPhos,Cs2CO3,DMF,Cl,vinyl,119.88276911032692,12.172637457444822,9.300031746888875,0.7933846149873984,0.7230068271597061,39.55088399163975,0
Fe,PPh3,NaOtBu,DMF,Br,aryl,93.34009053782228,5.735894558830124,7.584934424265089,0.5174755172026781,0.4619932531812634,27.11204017626825,0
Fe,cataCXium,DBU,DMF,Br,vinyl,122.40644542893546,20.324835387909193,6.404284956268828,0.09323937612344046,-0.9677643415735315,49.40283971055271,0
Ni,RuPhos,K3PO4,Dioxane,Cl,aryl,112.81068797943325,17.609487049995657,1.4916035560929546,0.9771069735337753,0.5042785083405683,50.371277580428966,1
Ni,dppf,K3PO4,Dioxane,I,vinyl,72.78857785303288,5.502421947113046,4.99292753321611,0.445900025657879,0.5702625726747275,37.13069206896894,0
Ru,dppf,Et3N,DMF,Cl,aryl,78.2427408698438,4.5466837905494035,2.901450979650579,0.02454398358386034,-0.2985211784954567,28.852408620070275,0
Fe,PPh3,Cs2CO3,DMF,I,aryl,118.00865908478755,13.502568175386873,9.12982418649316,0.02035088048345568,-0.5471790238365437,32.91928843443222,0
Ni,BINAP,NaOtBu,Toluene,I,vinyl,97.11945805125269,8.565966729828999,2.862776325293594,0.7093814296129476,-0.318994255994814,66.53477968505868,1
Cu,PPh3,NaOH,Dioxane,OTf,vinyl,118.06294780466365,20.40695067524725,5.924493019578115,0.6294760514236286,-0.28396587783118155,66.05154255857502,1
Pd,PCy3,K3PO4,THF,I,heteroaryl,125.78901741452965,22.86252353262163,7.248958508897112,0.42323983185658176,-0.6427777972567141,54.820361583849845,1
Cu,dppf,KOH,DMF,Cl,aryl,81.91937551365598,20.919207345308905,4.674807326013669,0.002413831340989603,0.46388401540013713,62.755130678816045,1
Ni,P(o-tol)3,NaOH,DMF,OTf,aryl,108.71622727762335,9.221000190356689,7.307927025732977,0.7567443742952403,-0.7234167632025728,43.648786861382966,0
Cu,JohnPhos,Et3N,THF,Br,vinyl,126.6933895995034,16.43167283698601,3.614152104420784,0.6048439955931381,-0.9452733215248708,65.1140706991305,1
Ni,PPh3,Et3N,Toluene,Cl,vinyl,84.27271299945222,20.939675123786866,7.562063350585221,0.5731429339159299,0.778199381810859,45.61909139953204,0
Pd,tBu3P,NaOH,THF,OTf,aryl,79.50051690313676,10.85874047403288,4.343506340132205,0.44129467901102803,0.30477921679413056,65.39676122365668,1
Ru,PCy3,NaOH,Toluene,OTf,aryl,93.843658791607,12.75624462851481,8.75764277844949,0.5970601411466547,0.6528620455157399,40.01641470967312,0
Cu,XantPhos,K2CO3,THF,OTf,aryl,111.46501113575081,22.450380681891037,9.54528081745044,0.6794796817829046,0.6804905305140794,48.391272369135415,0
Fe,XantPhos,DBU,Dioxane,I,vinyl,93.23510212238057,22.172191560297836,9.842168492978145,0.9049243904335771,-0.6057651159595099,35.60486327316059,0
Ni,PCy3,K2CO3,DMF,Cl,heteroaryl,129.59149831125535,2.8815321636193225,2.9430478773883895,0.9345760777385805,-0.3417013700135114,18.222031048931324,0
Cu,tBu3P,NaOH,THF,Br,vinyl,87.02638771809865,19.342668367830615,6.304838716578555,0.4349045563479289,0.9945224455264052,66.14418875878346,1
Ru,P(o-tol)3,NaOtBu,Dioxane,I,vinyl,115.01619595327284,9.932347838559032,5.178053831340843,0.5334541678426853,-0.45915265342338385,62.7266566829269,1
Ni,XPhos,Et3N,DMF,Br,vinyl,62.59560718946978,15.31340032825726,6.517637361855724,0.7373092015475299,0.38769354642385334,52.03980306013785,1
Ni,dppf,NaOtBu,Toluene,OTf,aryl,88.33624117918394,3.5032986617493007,4.028345968021787,0.3583051972785619,0.3812591621104884,31.08053461569628,0
Fe,P(o-tol)3,Et3N,DMF,OTf,heteroaryl,105.3708606038108,14.19479809182851,6.477553675228049,0.8676874489080886,0.8436578932789163,29.073058722524504,0
Pd,XantPhos,Cs2CO3,DMF,I,aryl,104.5638946716207,11.731481657155385,4.820435743412181,0.8445026278984835,-0.5658875413500277,59.1202018391997,1
Ru,cataCXium,K2CO3,THF,Br,heteroaryl,117.00604281513176,10.984694929045942,2.1634413637501577,0.570135229740839,0.7594091269138106,68.70308169888126,1
Cu,XPhos,KOH,THF,Br,heteroaryl,93.50223231855782,14.465485502291902,6.5340411706520305,0.20427917690059683,0.13605838735627818,66.09512043506477,1
Pd,XPhos,Et3N,DMF,Br,vinyl,118.01415270439902,16.933091831128188,8.100725707843697,0.8462380482625269,0.9605574781026645,42.81675122096345,0
Fe,PCy3,K2CO3,Toluene,Br,aryl,123.9291235160037,21.34538594558397,6.333332638713507,0.5116299998847065,-0.5342232792331025,43.88377798823594,0
Ni,dppf,Cs2CO3,THF,OTf,vinyl,120.23858239884498,15.606677357520566,6.533666994930473,0.07070742561944421,-0.4265905411081896,61.291024559952,1
Fe,XPhos,Cs2CO3,DMF,Br,aryl,64.09473107597401,4.713919446125191,1.0885978953488498,0.6847380413150446,-0.7651964898033292,18.798383637092,0
Pd,XPhos,Et3N,Dioxane,Br,aryl,72.23729869683972,7.276639604557177,5.397473654382077,0.35892649630146445,-0.04908779398957752,46.712973439308826,0
Fe,PPh3,K2CO3,Dioxane,Br,aryl,82.48589254543096,15.44290088894596,7.995410119379938,0.603156415512843,0.5839372118600406,50.11725363283698,1
Pd,PCy3,K2CO3,DMF,I,heteroaryl,99.46922821275382,5.5078642647515,9.343270855774868,0.43156684710594906,0.8393734524013516,30.518861599096184,0
Ni,cataCXium,K2CO3,THF,Cl,vinyl,128.38897668024072,11.712590865968293,2.4766932879384806,0.3636326604814286,0.22701891307437383,50.15381789784598,1
Ru,XantPhos,NaOtBu,THF,Cl,vinyl,68.63667221989866,8.927469207417646,7.612659412488545,0.6503672491534601,-0.8233033263478369,28.57795439617231,0
Fe,BINAP,NaOtBu,THF,OTf,aryl,124.00937975088632,10.009716604238607,0.715495153863055,0.7950204871389539,0.7716224492163455,15.672883194087765,0
Pd,cataCXium,K2CO3,Toluene,I,aryl,109.6438253312231,3.98706990508774,7.29555759092375,0.6141929620416153,-0.3379605499383309,27.344427102365298,0
Fe,XPhos,K2CO3,Dioxane,Br,aryl,74.33176495371492,9.007156322206432,9.757579062436152,0.27736579010585005,0.744952863507268,45.4429587078305,0
Pd,PCy3,K2CO3,THF,Br,heteroaryl,75.49112334557017,17.20432896289546,9.682796909721672,0.8928109138035377,0.9705533741417818,46.174689014244,0
Fe,RuPhos,NaOH,Toluene,Cl,aryl,91.39003530875253,8.423884481621092,2.607155336405493,0.9644468428539179,0.604151126684187,48.143759228298464,0
Cu,PCy3,K2CO3,Dioxane,I,vinyl,120.03257439833638,14.835813805434103,9.363969270443812,0.6606099787114348,0.4830666173168947,39.35759213645,0
Fe,PCy3,Et3N,Dioxane,I,aryl,92.82421547830631,11.699131812935217,0.7781583534613707,0.7740092249801654,0.692771988336893,17.347421708722756,0
Cu,P(o-tol)3,Cs2CO3,DMF,Br,heteroaryl,121.34781756457122,12.563581400019908,1.5546279445819873,0.25474526198868697,0.8990028324601924,79.30183943312223,1
Pd,cataCXium,DBU,DMF,OTf,heteroaryl,109.00268947611544,3.2708260170647354,4.714121818975995,0.8996782730061772,0.5368890847700283,32.90576234575771,0
Pd,tBu3P,NaOtBu,THF,Br,aryl,109.60741406240646,10.234462741486665,3.520378653965641,0.23863874955528042,0.5730390985072087,59.81336348571756,1
Ni,dppf,DBU,Dioxane,OTf,vinyl,103.49427154801491,2.170150897494457,1.991377288176086,0.24323802482149726,0.39417097187830596,20.46447454998001,0
Cu,PCy3,DBU,THF,OTf,heteroaryl,76.77559722899358,9.603653362530919,8.017435614594385,0.21790507888932487,0.34005166288669675,34.763825960152886,0
Ni,cataCXium,KOH,Dioxane,OTf,vinyl,83.12856097036843,19.713989674947765,4.603732978666933,0.2552346479283726,0.8653830731510781,83.31423777222895,1
Ni,dppf,NaOtBu,Dioxane,Br,vinyl,103.68585550129048,10.235284270192544,9.866001902003278,0.49549706791062176,-0.7790510155875079,48.839276803405184,0
Ni,JohnPhos,NaOtBu,THF,Cl,heteroaryl,99.27009013071134,8.42694391485082,2.1454718467422715,0.8385835555214938,-0.9399646980691476,47.12049273738552,0
Pd,PCy3,K2CO3,Toluene,I,heteroaryl,115.48998327936353,18.665019021839186,2.4391528832795517,0.23732324584835618,-0.9416383452163424,56.241691713726816,1
Pd,tBu3P,NaOtBu,Toluene,Cl,heteroaryl,62.39898603674177,4.092339485172948,8.462217321658757,0.4927038268175541,0.8785097085417541,26.060146527487355,0
Ni,XantPhos,NaOH,Toluene,I,heteroaryl,124.6853565895885,17.021546453475974,4.772516840014576,0.49318842484846415,-0.5907592253105993,54.16116643119636,1
Ni,dppf,K2CO3,DMF,I,vinyl,92.78974708377739,16.850470236228325,0.8169373950846933,0.13799938686170243,0.7028400745072314,37.55617222027405,0
Ni,PPh3,DBU,DMF,I,aryl,101.47767055109615,3.808150094277751,7.774767825389187,0.6172224295097185,0.7106637057133418,13.148081811140624,0
Cu,XPhos,KOH,Toluene,Br,heteroaryl,69.1847997696462,22.44982250878403,8.866180057251238,0.4971963549949745,-0.6396072131682944,39.366389331702436,0
Cu,XantPhos,NaOtBu,Dioxane,I,aryl,67.58282636316812,16.219511666510968,1.5651387221347504,0.3269647330798403,0.6823657159706618,53.278806285237096,1
Pd,cataCXium,Cs2CO3,THF,Cl,heteroaryl,86.65369265557813,13.338799286083407,1.7857757529876641,0.9679467854021748,-0.9317401200319035,45.88559118242831,0
Fe,SPhos,Et3N,Toluene,Br,heteroaryl,105.6193764969104,23.6739876847349,7.621247063487034,0.2540206673837978,-0.013221875017723983,51.22063137751989,1
Pd,PCy3,Et3N,Toluene,I,aryl,100.25430023900414,7.7380188758367945,1.631691480593854,0.6048912575760235,-0.4353081771478464,34.89481879610886,0
Ni,JohnPhos,Cs2CO3,Toluene,Br,aryl,60.23260224989205,2.434404068330105,5.866117332387772,0.7521053978779572,0.5812340359393231,15.034012410956672,0
Fe,XPhos,Et3N,THF,Cl,heteroaryl,125.35231641389109,21.179544815009017,6.927521740490918,0.7111603594067278,-0.3139274312553211,39.20517212101298,0
Ni,P(o-tol)3,KOH,DMF,I,heteroaryl,88.75771743547331,11.937792200418622,4.8834319315779755,0.8421665151630461,-0.13861103009659237,58.43152117767693,1
Pd,tBu3P,Cs2CO3,DMF,OTf,heteroaryl,102.45798265596395,6.948553837503773,0.6127140528629393,0.7237314285207513,0.39314846998414055,18.67852920766439,0
Pd,dppf,NaOH,DMF,Cl,vinyl,114.11087467134796,20.718800199947623,9.801169355037866,0.6747687049132979,-0.4668036330924983,29.580970272839867,0
Cu,cataCXium,NaOH,THF,I,heteroaryl,118.59241113137173,5.677330979252004,6.72000760818683,0.6022791318153863,-0.4360309783140197,42.55544323155027,0
Ru,JohnPhos,NaOH,Dioxane,OTf,heteroaryl,95.83104835022415,4.682163669929794,4.526023865437346,0.07754561273824634,-0.6588973765987307,35.01824073351719,0
Fe,PCy3,Et3N,Dioxane,Cl,heteroaryl,120.93995812604437,3.601045196412043,7.758817965170536,0.4244617204145371,0.4074536462015186,19.565095612329998,0
Fe,XantPhos,NaOH,DMF,OTf,vinyl,86.21756846111354,22.51205031341587,8.338797397031662,0.0372213046765737,0.49200998212184177,69.44834378222794,1
Cu,P(o-tol)3,NaOtBu,DMF,OTf,vinyl,111.61104174284573,21.248637523720557,9.725968498929769,0.3781443593009144,0.3757278831558053,38.1673176622258,0
Cu,P(o-tol)3,K2CO3,Dioxane,OTf,vinyl,71.23016740294133,4.16575989794909,6.007497344358409,0.9498511993337185,-0.7555564102979135,26.89986841003363,0
Ru,XPhos,Cs2CO3,DMF,Br,vinyl,61.69142827053171,10.42859868178078,5.777143683616918,0.25450709140810523,-0.6631329045468661,46.21801203342284,0
Ru,XPhos,K3PO4,THF,I,vinyl,102.88933835687425,12.949915960623581,3.922377210391814,0.5203854530478397,0.4686141211002235,83.29240324219015,1
Cu,BINAP,Et3N,Dioxane,Cl,vinyl,78.31928491596666,21.30892150818522,5.590581437771652,0.4785209479554454,0.545637544929453,55.8469139512055,1
Cu,XantPhos,Et3N,THF,Br,heteroaryl,96.0777198024729,22.382461791460816,8.961093392409994,0.3294049414604667,0.6093890785211613,44.34586599186557,0
Fe,cataCXium,NaOH,THF,OTf,aryl,117.41051924769803,14.613176996319432,1.6637641581850282,0.41631802714486943,-0.4035312570995273,48.38148754999148,0
Fe,PPh3,KOH,THF,I,vinyl,99.87771917830742,21.47725291894546,6.4953905904940985,0.9351487270955677,-0.15193292744325215,48.7966283720477,0
Pd,JohnPhos,Cs2CO3,THF,I,heteroaryl,100.95817310768858,10.885868503242328,8.725843656299187,0.22561234547512776,0.9935813979321058,47.70294157718191,0
Ni,BINAP,DBU,DMF,I,aryl,82.64009645052211,12.818974036624661,1.5915609212109318,0.5713076996997871,-0.5713181879306837,51.514211730689546,1
Ni,JohnPhos,K2CO3,THF,I,vinyl,104.02919695278774,19.26089373116518,8.00879128169474,0.48446947634130344,-0.7191518734291877,58.64782923513255,1
Fe,tBu3P,NaOH,DMF,OTf,vinyl,69.90392222744012,5.715075751264612,7.140431703534693,0.1795072383667936,0.3846701572694313,45.029024985996614,0
Ru,SPhos,DBU,DMF,OTf,aryl,127.63035037313641,13.834902253369028,6.266792385751218,0.9670057873142437,0.5520119125779626,49.011612623684954,0
Fe,PPh3,DBU,DMF,Cl,aryl,106.54955015575949,6.746368223767051,8.15422161297503,0.5588348196830281,0.5766349988887682,19.818951646244322,0
Cu,XantPhos,NaOH,THF,Cl,vinyl,88.37476314250932,22.20919510712775,6.072178282461897,0.8681656535698615,-0.5656191059161333,50.81281765684111,1
Pd,dppf,K3PO4,Dioxane,Cl,vinyl,81.29369408128976,13.482904835233176,3.347195411661282,0.34296590670871285,-0.39756223282359504,70.12734583616964,1
Fe,JohnPhos,DBU,THF,Cl,heteroaryl,80.37480171588012,6.43780336009565,7.598892863818311,0.36286809280883014,0.13870104864932764,29.20707833444781,0
Cu,P(o-tol)3,Cs2CO3,THF,OTf,vinyl,96.32215631795674,17.665811966220737,1.1248228712162094,0.13742435065676695,-0.9853787417464304,42.50782362199021,0
Ru,tBu3P,Et3N,THF,OTf,aryl,66.26783812113027,5.838057575375584,9.19453514584058,0.4587110183884012,-0.16277479572470566,16.16183549603092,0
Pd,JohnPhos,NaOH,THF,I,heteroaryl,89.96024068105741,23.236738041516745,3.173286596644308,0.9813177982330326,0.6387829955936541,81.57992402324759,1
Cu,XantPhos,KOH,Dioxane,Br,heteroaryl,125.18895264856438,13.232189271159992,1.5756301702512925,0.591528221783817,0.99072669092981,55.17724186068357,1
Ni,BINAP,K2CO3,DMF,Cl,aryl,96.41253528578557,17.170757668491575,1.1908613596274213,0.9147577165248243,-0.7446246947678357,43.429072155776026,0
Cu,SPhos,K2CO3,THF,OTf,heteroaryl,99.2325091360067,12.804705980435857,9.103538001374524,0.893303489817546,-0.5231757891925397,17.582766203257282,0
Ni,JohnPhos,K3PO4,Dioxane,I,vinyl,125.77430275236937,14.65439570703174,5.359216102408204,0.9148468753812647,-0.23923299762834627,56.488766958703714,1
Pd,cataCXium,K2CO3,Toluene,OTf,heteroaryl,73.7169366250184,5.812409662609822,5.355718752709775,0.6776800157428927,-0.3673491536987632,37.140659724112865,0
Ru,PPh3,DBU,THF,I,aryl,117.91334487089767,16.787113828975592,4.747060709916978,0.33771132504195256,-0.7659264152467566,74.41236329705573,1
Pd,JohnPhos,NaOH,Dioxane,Br,aryl,105.16449963949445,12.68090413027004,6.543742623149398,0.6231918949105246,-0.712110063029477,40.856310579586,0
Fe,XantPhos,NaOH,DMF,I,heteroaryl,79.4393330690643,4.903708374014142,1.5977419243809479,0.5677326485413827,0.813446113813703,39.91135307666545,0
Ru,tBu3P,NaOtBu,DMF,Br,heteroaryl,110.537524664589,12.10550443339653,3.6595332418598674,0.09312749311787327,0.6419658221057374,91.08058195099326,1
Fe,dppf,NaOtBu,DMF,I,vinyl,60.96821569463632,8.485682036967479,2.9790916988008997,0.5212795524383735,-0.06797398653585596,52.0156509833102,1
Ni,PPh3,NaOtBu,THF,OTf,vinyl,102.2605454578339,3.0766718141948957,9.614449308755665,0.7944340680970715,-0.5126965427616117,12.30827631950684,0
Ru,P(o-tol)3,NaOtBu,THF,I,vinyl,66.88389391099834,21.890078442834984,8.364655807418345,0.4782262102490067,0.3051987819629203,39.8792568327003,0
Ru,JohnPhos,NaOH,Toluene,I,vinyl,84.60831350922183,11.740833942275213,8.789625107170524,0.5486194944809523,0.6131920901279506,28.138690749700302,0
Ni,dppf,Et3N,Toluene,OTf,heteroaryl,95.51837601634958,3.9506728130116926,5.9372144978891415,0.15538095802456375,0.6325106276690615,33.88333853987147,0
Cu,PPh3,Cs2CO3,Toluene,OTf,aryl,123.45374199863677,23.0731800720831,9.113784035048235,0.7854996314432919,-0.8193914854797968,41.62854464645391,0
Ru,cataCXium,Cs2CO3,Dioxane,I,heteroaryl,84.33998226219606,3.110491680257913,6.46688354384279,0.5633009222692845,0.9235433358153129,22.020587656773614,0
Fe,XPhos,Et3N,Toluene,OTf,aryl,115.36348052157051,10.295403357641687,2.8231260688688034,0.3182673111532993,0.22373959800147802,55.513724217817895,1
Ru,BINAP,KOH,Toluene,I,vinyl,115.7029213036451,20.679645008478907,8.277701299236362,0.8966263353065039,-0.7152852448768101,43.35180202351011,0
Ni,RuPhos,Cs2CO3,Toluene,I,vinyl,71.69612244716791,5.427993963689978,6.332351017408045,0.04708416639242352,0.1886607504631046,37.785462543058294,0
Fe,SPhos,DBU,Dioxane,Cl,heteroaryl,65.4020062328159,17.8617935723172,8.367238708717103,0.5016765365654541,0.6412338799775106,39.731973205921555,0
Cu,RuPhos,NaOH,DMF,OTf,heteroaryl,62.50978978715348,15.856800790310507,4.343143337224816,0.7710920738002232,-0.35351867980480134,46.0891296278701,0
Pd,PPh3,K3PO4,Toluene,Cl,vinyl,96.70237455422702,6.879202976636004,4.51343228485745,0.755001253630462,0.7448968768867801,36.64428552523222,0
Fe,P(o-tol)3,NaOtBu,DMF,I,heteroaryl,124.97582635626593,13.533766321395621,0.8492769279915621,0.6832229143966023,0.7714151414509169,18.160598463713768,0
Ru,PPh3,Cs2CO3,Toluene,I,aryl,116.03990432184214,2.3520442932016383,3.1955248677916583,0.8846437537787584,-0.4831362774394523,27.6818782875121,0
Ni,SPhos,K3PO4,Toluene,Br,heteroaryl,115.61234136217517,13.56348086976203,9.362898805196805,0.14127938463779832,0.09230925154111547,42.291205090967175,0
Pd,BINAP,Cs2CO3,Toluene,I,vinyl,117.41208601968674,12.266399012462832,5.831278395329744,0.9240543606813104,0.513064929004122,54.40843916989693,1
Fe,SPhos,Cs2CO3,Toluene,OTf,aryl,101.32145852396059,21.644218157630828,9.840659192590605,0.6046109643278814,0.010140959677281236,31.4729961532136,0
Cu,BINAP,NaOtBu,DMF,I,heteroaryl,63.42981124128342,11.750743678883211,4.27173126710303,0.770303956946872,-0.6183492871851695,52.904161628180375,1
Ni,JohnPhos,Cs2CO3,DMF,OTf,vinyl,121.22977177422096,18.125975501896562,1.8338718622725987,0.6195380417646209,-0.9109231335456596,53.16758564585295,1
Ru,JohnPhos,K2CO3,Dioxane,OTf,aryl,107.53783319181133,16.61909210855152,1.1472263039079786,0.31518443323296996,-0.43397553699890135,36.86849019933523,0
Pd,PCy3,K3PO4,THF,Cl,heteroaryl,118.75139260551583,13.032907957588346,3.5815478391654034,0.05139248700162413,0.21224942859284934,55.64504578594346,1
Fe,dppf,K3PO4,DMF,Br,vinyl,102.7983407079904,20.283342065900335,4.939725766289494,0.146737389421015,-0.3876975603560746,72.81818566197208,1
Fe,RuPhos,K3PO4,Dioxane,Cl,heteroaryl,63.34453953365656,8.40843065998309,8.676205647614186,0.796042333414664,0.2860236079384284,30.88977741443962,0
Fe,RuPhos,KOH,THF,I,heteroaryl,67.70750388964326,6.405603187007744,1.4776387290419764,0.47809136706360034,0.6070094012792715,46.171928851016276,0
Pd,PCy3,Et3N,Dioxane,Cl,vinyl,98.78615996652192,12.524468402504203,4.999246022149077,0.3329321137116046,0.009083745156491352,54.305083232563774,1
